z,H_z_Zx
1.2330541082164328,125.42351518740706
1.239064128256513,125.94485092795254
1.245074148296593,126.4086426311117
1.2510841683366731,126.92818299416712
1.2570941883767535,127.44786023931081
1.2631042084168336,127.97160513318843
1.2691142284569137,128.48497710484398
1.2751242484969938,128.91695216269704
1.281134268537074,129.49417020592517
1.2871442885771542,130.1401591654882
1.2931543086172343,130.53467611988432
1.2991643286573145,131.03201812534095
1.3051743486973946,131.5772990938473
1.311184368737475,132.05972500091156
1.317194388777555,132.58563916409292
1.3232044088176351,133.0860473692953
1.3292144288577152,133.6056151994947
1.3352244488977953,134.68897852847277
1.3412344689378757,134.6442662084425
1.3472444889779558,135.18422131787537
1.353254509018036,135.7024454595181
1.359264529058116,136.19547886624798
1.3652745490981963,136.72224566725254
1.3712845691382765,137.2320159738906
1.3772945891783566,137.7931026124951
1.3833046092184367,138.29225143944993
1.3893146292585168,138.81462761161055
1.3953246492985971,139.35833685157561
1.4013346693386772,139.86042903847772
1.4073446893787573,140.39006197857822
1.4133547094188375,140.9245690260117
1.4193647294589178,141.44303377124845
1.425374749498998,141.97088628136885
1.431384769539078,142.50510267049575
1.4373947895791581,143.1344674377121
1.4434048096192382,143.55774077248952
1.4494148296593186,144.08561567283215
1.4554248496993987,144.623018768914
1.4614348697394788,145.16805626602726
1.467444889779559,145.6790227046966
1.4734549098196392,146.21950789024237
1.4794649298597193,146.73818926575927
1.4854749498997994,147.26877662120705
1.4914849699398796,147.83791493292756
1.4974949899799597,148.3483829511824
1.50350501002004,148.8861216614795
1.50951503006012,149.41921868091177
1.5155250501002002,149.9670237385137
1.5215350701402803,150.4920708493349
1.5275450901803607,151.05128184734673
1.5335551102204408,151.57439299703844
1.5395651302605209,152.10802494711112
1.545575150300601,152.66754033210677
1.551585170340681,153.1856548755706
1.5575951903807614,153.26108981044868
1.5636052104208416,153.9105567520727
1.5696152304609217,154.8114946232982
1.5756252505010018,155.36390820556932
1.581635270541082,155.9166495637307
1.5876452905811622,156.46289445895434
1.5936553106212423,156.97674058337913
1.5996653306613224,157.55572090756232
1.6056753507014025,158.09820645468423
1.6116853707414829,158.64884223541833
1.617695390781563,159.18388859109314
1.623705410821643,159.74312309543555
1.6297154308617232,160.2917541799562
1.6357254509018035,160.83598748976254
1.6417354709418837,160.75182998518855
1.6477454909819638,161.95070106846677
1.6537555110220439,165.8544126671875
1.659765531062124,163.04198794890067
